time, acc_x, acc_y, acc_z, linacc_x, linacc_y, linacc_z, grav_x, grav_y, grav_z, eurl_x, eurl_y, eurl_z, eurl_w, gyro_x, gyro_y, gyro_z, velocity_x, velocity_y, velocity_z, temp, pressure, altitude 
104541 , -5.17 , -7.04 , 12.67 , -2.96 , -3.10 , 3.97 , -2.21 , -3.94 , 8.69 , -0.23 , -0.06 , 0.67 , 0.71 , -11.19 , 129.75 , 26.81 , 0 , 0 , 113 , 27.15 , 100980.05 , 28.79
104598 , -4.98 , -6.67 , 13.07 , -1.94 , -2.96 , 4.52 , -3.03 , -3.70 , 8.55 , -0.25 , -0.02 , 0.66 , 0.71 , 34.44 , 73.62 , 7.12 , 0 , 0 , 60 , 27.15 , 100980.00 , 28.77
104651 , -3.26 , -6.73 , 10.00 , -0.10 , -3.12 , 1.45 , -3.16 , -3.60 , 8.55 , -0.25 , -0.01 , 0.66 , 0.71 , -3.50 , -19.81 , -1.06 , 38 , 0 , 0 , 27.15 , 100978.78 , 28.86
104696 , -1.29 , -5.19 , 7.08 , 1.47 , -1.54 , -1.58 , -2.76 , -3.64 , 8.67 , -0.24 , -0.02 , 0.66 , 0.72 , 7.38 , -55.81 , -29.44 , 82 , 19 , 0 , 27.15 , 100978.82 , 28.86
104744 , -0.47 , -4.49 , 5.90 , 1.85 , -0.89 , -2.91 , -2.32 , -3.60 , 8.81 , -0.22 , -0.04 , 0.65 , 0.72 , 14.06 , -44.75 , -26.25 , 91 , 37 , 0 , 27.15 , 100977.30 , 28.98
104793 , -0.13 , -3.99 , 5.33 , 1.75 , -0.31 , -3.55 , -1.88 , -3.68 , 8.88 , -0.21 , -0.05 , 0.64 , 0.73 , -12.81 , -36.06 , -54.56 , 86 , 54 , 0 , 27.15 , 100977.17 , 29.00
104842 , -0.11 , -3.36 , 5.10 , 1.48 , 0.46 , -3.78 , -1.55 , -3.85 , 8.88 , -0.21 , -0.07 , 0.63 , 0.75 , -3.31 , -2.12 , -63.50 , 76 , 81 , 0 , 27.14 , 100977.79 , 28.99
104898 , -0.55 , -2.42 , 6.76 , 0.84 , 1.41 , -1.76 , -1.51 , -3.89 , 8.87 , -0.21 , -0.06 , 0.61 , 0.76 , -0.75 , 28.62 , -47.25 , 62 , 74 , 77 , 27.14 , 100976.25 , 29.05
104951 , -1.70 , -3.37 , 10.41 , 0.00 , 0.74 , 1.67 , -1.70 , -4.12 , 8.73 , -0.23 , -0.06 , 0.59 , 0.77 , -40.88 , 50.81 , -29.12 , 0 , 1 , 113 , 27.14 , 100975.95 , 29.13
104996 , -3.02 , -4.42 , 13.08 , -1.07 , 0.03 , 4.57 , -1.94 , -4.46 , 8.51 , -0.25 , -0.06 , 0.58 , 0.78 , -29.06 , 38.06 , -17.56 , 0 , 0 , 115 , 27.14 , 100975.35 , 29.15
105045 , -3.36 , -4.56 , 13.58 , -1.23 , -0.25 , 5.03 , -2.13 , -4.30 , 8.54 , -0.25 , -0.04 , 0.58 , 0.78 , 47.31 , 12.50 , 22.81 , 0 , 0 , 128 , 27.15 , 100975.56 , 29.11
105094 , -3.85 , -4.99 , 13.90 , -1.76 , -1.39 , 5.23 , -2.26 , -3.93 , 8.69 , -0.24 , -0.03 , 0.59 , 0.77 , 21.12 , -10.06 , 54.81 , 0 , 0 , 75 , 27.15 , 100977.07 , 29.01
105143 , -2.97 , -4.46 , 11.01 , -0.85 , -0.58 , 2.25 , -2.01 , -3.88 , 8.77 , -0.22 , -0.05 , 0.61 , 0.76 , -12.31 , -91.31 , 38.06 , 0 , 4 , 0 , 27.15 , 100977.42 , 28.93
105200 , -1.88 , -3.48 , 7.93 , -0.29 , 0.41 , -1.00 , -1.45 , -3.72 , 8.95 , -0.20 , -0.07 , 0.63 , 0.75 , 29.31 , -74.38 , 37.94 , 0 , 23 , 0 , 27.14 , 100978.21 , 28.90
105253 , -1.96 , -2.75 , 8.24 , -0.84 , 0.90 , -0.78 , -1.11 , -3.65 , 9.02 , -0.18 , -0.08 , 0.64 , 0.74 , -19.62 , -44.56 , 5.31 , 0 , 39 , 0 , 27.14 , 100978.59 , 28.88
105298 , -1.85 , -2.11 , 7.53 , -1.10 , 1.70 , -1.46 , -0.75 , -3.82 , 8.99 , -0.18 , -0.10 , 0.65 , 0.74 , -10.06 , -50.06 , -2.44 , 0 , 56 , 0 , 27.14 , 100979.30 , 28.82
105346 , -0.66 , -1.18 , 6.18 , -0.33 , 2.59 , -2.85 , -0.32 , -3.78 , 9.04 , -0.16 , -0.12 , 0.65 , 0.73 , 10.50 , -60.44 , 8.44 , 0 , 62 , 0 , 27.15 , 100979.98 , 28.75
105395 , -0.36 , -1.11 , 6.12 , -0.37 , 2.61 , -2.88 , 0.03 , -3.74 , 9.06 , -0.14 , -0.13 , 0.66 , 0.73 , -1.25 , -46.19 , 17.00 , 0 , 55 , 0 , 27.15 , 100980.17 , 28.75
105445 , -0.51 , -1.68 , 6.47 , -0.96 , 1.89 , -1.96 , 0.25 , -3.82 , 9.02 , -0.14 , -0.15 , 0.67 , 0.72 , -8.69 , -27.88 , 30.44 , 0 , 17 , 0 , 27.15 , 100978.90 , 28.85
105501 , -1.75 , -3.66 , 8.19 , -2.11 , -0.12 , -0.57 , 0.19 , -3.94 , 8.97 , -0.14 , -0.15 , 0.68 , 0.71 , -29.19 , 2.62 , 33.38 , 0 , 0 , 33 , 27.14 , 100978.73 , 28.89
105548 , -3.43 , -6.02 , 10.53 , -3.38 , -1.77 , 1.69 , -0.04 , -4.24 , 8.83 , -0.16 , -0.15 , 0.68 , 0.70 , -39.75 , 33.19 , 14.56 , 0 , 0 , 17 , 27.14 , 100979.59 , 28.80
105597 , -3.32 , -5.76 , 9.49 , -2.99 , -1.44 , 0.69 , -0.33 , -4.32 , 8.79 , -0.17 , -0.15 , 0.68 , 0.70 , 19.94 , 29.44 , 3.62 , 0 , 0 , 10 , 27.14 , 100979.95 , 28.82
105653 , -3.10 , -5.65 , 9.65 , -2.40 , -1.62 , 0.74 , -0.70 , -4.03 , 8.91 , -0.18 , -0.12 , 0.68 , 0.70 , 31.50 , 68.25 , 4.75 , 0 , 0 , 117 , 27.14 , 100979.45 , 28.77
105700 , -3.94 , -6.04 , 13.63 , -2.47 , -2.00 , 4.82 , -1.47 , -4.04 , 8.81 , -0.21 , -0.09 , 0.67 , 0.71 , -3.56 , 132.81 , -25.31 , 0 , 0 , 87 , 27.14 , 100980.45 , 28.73
105748 , -3.80 , -5.09 , 12.49 , -1.45 , -1.12 , 3.20 , -2.12 , -3.81 , 8.77 , -0.22 , -0.05 , 0.65 , 0.72 , 62.75 , 55.44 , -15.38 , 0 , 0 , 26 , 27.14 , 100980.85 , 28.71
105804 , -2.20 , -5.29 , 8.85 , -0.01 , -1.91 , -0.07 , -2.19 , -3.38 , 8.93 , -0.21 , -0.03 , 0.65 , 0.73 , 42.88 , -7.88 , 3.31 , 26 , 0 , 0 , 27.14 , 100980.52 , 28.84
105850 , 0.15 , -4.06 , 6.45 , 2.21 , -0.92 , -2.60 , -2.05 , -3.14 , 9.05 , -0.19 , -0.03 , 0.65 , 0.73 , 40.62 , -12.69 , -20.69 , 31 , 1 , 0 , 27.14 , 100978.76 , 28.87
105898 , -0.51 , -2.84 , 5.82 , 1.49 , 0.55 , -3.03 , -1.85 , -2.86 , 9.19 , -0.18 , -0.02 , 0.64 , 0.74 , 34.56 , -14.56 , -28.38 , 79 , 51 , 0 , 27.14 , 100978.09 , 28.96
105954 , -0.66 , -2.55 , 5.85 , 1.08 , 0.22 , -3.38 , -1.75 , -2.77 , 9.24 , -0.17 , -0.02 , 0.64 , 0.75 , 7.75 , 0.88 , -41.50 , 82 , 87 , 0 , 27.14 , 100976.77 , 29.00
106000 , -0.72 , -1.54 , 6.41 , 1.01 , 1.09 , -2.87 , -1.74 , -2.63 , 9.28 , -0.16 , -0.02 , 0.62 , 0.76 , 48.44 , 17.00 , -36.88 , 26 , 32 , 0 , 27.14 , 100977.48 , 28.97
106049 , -0.60 , -1.05 , 7.00 , 1.07 , 1.52 , -1.82 , -1.80 , -2.43 , 9.32 , -0.16 , -0.01 , 0.62 , 0.77 , 18.12 , 19.12 , -21.06 , 59 , 82 , 37 , 27.14 , 100978.09 , 28.92
106105 , -1.72 , -1.21 , 9.67 , 0.26 , 1.25 , 0.39 , -1.98 , -2.46 , 9.28 , -0.16 , 0.00 , 0.61 , 0.78 , -6.44 , 30.00 , -9.19 , 0 , 24 , 93 , 27.14 , 100977.93 , 28.90
106152 , -3.79 , -1.28 , 14.42 , -1.55 , 1.18 , 5.20 , -2.23 , -2.47 , 9.22 , -0.17 , 0.01 , 0.61 , 0.77 , 2.75 , 29.12 , 13.31 , 0 , 10 , 102 , 27.14 , 100978.77 , 28.87
106200 , -2.92 , -2.17 , 13.15 , -0.66 , 0.18 , 3.91 , -2.25 , -2.36 , 9.24 , -0.17 , 0.01 , 0.62 , 0.77 , 16.88 , -12.38 , 33.50 , 0 , 0 , 112 , 27.14 , 100978.43 , 28.84
106256 , -4.52 , -3.02 , 14.46 , -2.07 , -0.78 , 5.23 , -2.44 , -2.23 , 9.23 , -0.17 , 0.02 , 0.63 , 0.76 , -22.12 , 38.75 , 49.38 , 0 , 0 , 87 , 27.14 , 100978.70 , 28.85
106303 , -4.58 , -4.20 , 11.69 , -2.00 , -1.60 , 2.59 , -2.57 , -2.59 , 9.09 , -0.19 , 0.01 , 0.64 , 0.74 , -57.56 , -48.44 , 46.62 , 0 , 0 , 21 , 27.14 , 100979.14 , 28.84
106351 , -3.35 , -3.30 , 9.96 , -1.30 , -0.82 , 0.69 , -2.05 , -2.47 , 9.26 , -0.17 , -0.01 , 0.67 , 0.72 , 18.69 , -85.06 , 65.44 , 0 , 0 , 0 , 27.14 , 100978.46 , 28.83
106407 , -2.61 , -2.62 , 7.52 , -1.14 , -0.03 , -1.81 , -1.46 , -2.58 , 9.34 , -0.15 , -0.04 , 0.69 , 0.71 , -41.88 , -88.69 , 19.81 , 0 , 20 , 0 , 27.14 , 100978.46 , 28.96
106460 , -1.50 , -1.71 , 6.05 , -0.65 , 1.01 , -3.32 , -0.84 , -2.73 , 9.37 , -0.13 , -0.07 , 0.70 , 0.70 , 2.81 , -71.38 , 10.44 , 0 , 47 , 0 , 27.14 , 100978.40 , 28.95
106508 , -0.55 , -0.52 , 4.94 , -0.17 , 2.03 , -4.51 , -0.38 , -2.55 , 9.46 , -0.11 , -0.08 , 0.70 , 0.70 , 16.88 , -58.81 , 13.12 , 0 , 49 , 0 , 27.15 , 100977.41 , 28.98
106558 , 0.12 , -0.41 , 4.60 , 0.12 , 2.07 , -4.87 , 0.00 , -2.49 , 9.48 , -0.09 , -0.09 , 0.71 , 0.69 , -1.31 , -38.44 , 33.38 , 0 , 40 , 0 , 27.15 , 100977.17 , 29.09
106605 , -0.04 , -1.03 , 6.20 , -0.13 , 1.53 , -3.25 , 0.09 , -2.57 , 9.46 , -0.09 , -0.10 , 0.72 , 0.68 , -21.69 , -2.06 , 28.69 , 0 , 11 , 0 , 27.15 , 100976.34 , 29.07
106652 , -1.22 , -2.46 , 9.26 , -1.11 , 0.37 , -0.12 , -0.11 , -2.83 , 9.38 , -0.10 , -0.10 , 0.73 , 0.67 , -35.31 , 36.50 , 22.75 , 0 , 0 , 35 , 27.15 , 100976.48 , 28.97
106709 , -2.97 , -4.17 , 11.05 , -2.40 , -1.10 , 1.75 , -0.56 , -3.07 , 9.29 , -0.13 , -0.10 , 0.73 , 0.67 , -21.94 , 53.56 , 11.56 , 0 , 0 , 68 , 27.14 , 100977.30 , 29.03
106756 , -4.06 , -4.08 , 11.64 , -3.14 , -1.05 , 2.36 , -0.91 , -3.03 , 9.28 , -0.14 , -0.08 , 0.73 , 0.67 , 12.75 , 45.06 , 5.94 , 0 , 0 , 50 , 27.14 , 100976.70 , 29.04
106804 , -4.51 , -4.26 , 11.65 , -3.13 , -1.25 , 2.42 , -1.37 , -3.00 , 9.23 , -0.16 , -0.07 , 0.72 , 0.67 , -8.38 , 63.75 , 11.44 , 0 , 0 , 71 , 27.14 , 100976.38 , 29.11
106860 , -4.90 , -5.05 , 12.98 , -2.83 , -1.91 , 3.92 , -2.06 , -3.14 , 9.05 , -0.19 , -0.05 , 0.72 , 0.67 , -16.06 , 101.88 , 3.31 , 0 , 0 , 148 , 27.14 , 100977.04 , 28.93
106906 , -5.09 , -4.48 , 14.17 , -2.21 , -1.44 , 5.30 , -2.87 , -3.03 , 8.87 , -0.22 , -0.01 , 0.71 , 0.67 , 29.62 , 95.19 , -8.56 , 0 , 0 , 73 , 27.14 , 100978.02 , 28.93
106954 , -4.71 , -5.76 , 11.32 , -1.68 , -2.71 , 2.50 , -3.02 , -3.05 , 8.81 , -0.22 , -0.01 , 0.71 , 0.67 , -28.06 , -28.69 , 1.00 , 0 , 0 , 0 , 27.14 , 100976.70 , 29.07
107009 , -2.64 , -5.08 , 7.53 , 0.26 , -1.43 , -1.87 , -2.52 , -3.30 , 8.88 , -0.21 , -0.04 , 0.72 , 0.66 , -22.75 , -76.50 , -23.31 , 22 , 0 , 0 , 27.14 , 100976.59 , 29.06
107063 , -1.10 , -3.30 , 5.01 , 0.74 , 0.11 , -3.99 , -1.84 , -3.41 , 9.00 , -0.19 , -0.06 , 0.71 , 0.67 , -0.62 , -72.19 , -40.94 , 17 , 18 , 0 , 27.14 , 100976.12 , 29.09
107111 , -0.55 , -2.63 , 4.57 , 0.72 , 0.88 , -4.48 , -1.28 , -3.52 , 9.06 , -0.18 , -0.09 , 0.70 , 0.68 , -15.56 , -49.62 , -42.62 , 3 , 25 , 0 , 27.14 , 100975.42 , 29.15
107159 , -0.75 , -2.64 , 4.55 , 0.10 , 1.17 , -4.43 , -0.86 , -3.82 , 8.99 , -0.17 , -0.11 , 0.69 , 0.69 , -36.56 , -22.31 , -54.12 , 0 , 41 , 0 , 27.15 , 100974.72 , 29.27
107206 , -0.63 , -1.88 , 5.29 , 0.01 , 2.06 , -3.66 , -0.65 , -3.95 , 8.95 , -0.17 , -0.12 , 0.67 , 0.71 , 8.75 , 9.38 , -54.69 , 4 , 56 , 0 , 27.15 , 100973.52 , 29.30
107256 , -0.32 , -1.27 , 6.07 , 0.51 , 2.55 , -2.64 , -0.72 , -3.82 , 8.99 , -0.17 , -0.11 , 0.66 , 0.72 , 17.25 , 44.38 , -36.31 , 17 , 55 , 0 , 27.14 , 100973.74 , 29.25
107312 , -0.85 , -2.01 , 9.52 , 0.39 , 1.81 , 0.58 , -1.25 , -3.82 , 8.94 , -0.19 , -0.08 , 0.65 , 0.73 , -9.69 , 102.94 , -8.50 , 0 , 0 , 189 , 27.14 , 100974.21 , 29.15
107358 , -4.42 , -5.51 , 15.74 , -2.12 , -1.49 , 7.09 , -2.29 , -4.01 , 8.64 , -0.24 , -0.05 , 0.64 , 0.73 , -18.19 , 126.69 , 24.50 , 0 , 0 , 163 , 27.14 , 100976.12 , 29.09
107407 , -4.01 , -4.35 , 15.52 , -1.31 , -0.90 , 6.75 , -2.70 , -3.45 , 8.77 , -0.23 , -0.01 , 0.64 , 0.73 , 117.25 , 8.50 , 43.19 , 0 , 0 , 173 , 27.14 , 100975.73 , 29.10
107463 , -3.98 , -4.06 , 14.79 , -1.08 , -1.11 , 5.89 , -2.89 , -2.95 , 8.89 , -0.22 , 0.01 , 0.66 , 0.72 , -14.00 , -0.75 , 39.19 , 0 , 0 , 59 , 27.14 , 100975.70 , 29.10
107509 , -2.63 , -3.91 , 10.55 , -0.15 , -0.76 , 1.60 , -2.47 , -3.15 , 8.95 , -0.21 , -0.02 , 0.68 , 0.71 , -27.12 , -107.25 , 51.25 , 0 , 0 , 10 , 27.14 , 100974.73 , 29.20
107557 , -2.53 , -3.75 , 9.53 , -0.78 , -0.47 , -0.15 , -1.82 , -3.17 , 9.09 , -0.18 , -0.05 , 0.70 , 0.69 , -24.50 , -91.94 , 28.12 , 0 , 1 , 0 , 27.14 , 100973.71 , 29.31
107614 , -2.11 , -2.70 , 7.33 , -1.03 , 0.79 , -1.76 , -1.08 , -3.49 , 9.09 , -0.17 , -0.09 , 0.70 , 0.68 , -36.81 , -96.06 , -10.25 , 0 , 56 , 0 , 27.14 , 100972.94 , 29.38
107667 , -1.44 , -1.53 , 5.95 , -1.11 , 2.16 , -3.11 , -0.33 , -3.70 , 9.07 , -0.15 , -0.13 , 0.70 , 0.68 , -20.88 , -88.81 , -20.00 , 0 , 75 , 0 , 27.14 , 100973.10 , 29.33
107712 , -0.74 , -1.05 , 4.88 , -1.08 , 2.80 , -4.11 , 0.34 , -3.86 , 9.00 , -0.13 , -0.16 , 0.70 , 0.68 , -18.00 , -72.50 , -8.94 , 0 , 66 , 0 , 27.14 , 100972.96 , 29.35
107760 , -0.09 , -0.87 , 4.98 , -0.83 , 2.99 , -3.99 , 0.73 , -3.87 , 8.97 , -0.11 , -0.17 , 0.70 , 0.68 , 8.75 , -39.00 , 2.75 , 0 , 66 , 0 , 27.15 , 100971.98 , 29.43
107809 , 0.04 , -1.15 , 6.16 , -0.81 , 2.61 , -2.84 , 0.85 , -3.77 , 9.01 , -0.10 , -0.17 , 0.71 , 0.68 , 16.81 , -1.88 , 11.75 , 0 , 42 , 0 , 27.15 , 100972.30 , 29.41
107858 , -0.37 , -2.14 , 7.81 , -1.08 , 1.54 , -1.23 , 0.63 , -3.67 , 9.07 , -0.11 , -0.16 , 0.71 , 0.67 , 14.44 , 35.69 , 18.19 , 0 , 9 , 17 , 27.15 , 100971.23 , 29.49
107915 , -1.78 , -4.12 , 10.95 , -1.95 , -0.55 , 1.82 , 0.17 , -3.56 , 9.13 , -0.12 , -0.14 , 0.72 , 0.67 , 12.44 , 63.56 , 17.94 , 0 , 0 , 84 , 27.14 , 100971.37 , 29.52
107968 , -2.77 , -5.18 , 12.30 , -2.45 , -1.73 , 3.12 , -0.31 , -3.44 , 9.17 , -0.13 , -0.12 , 0.72 , 0.67 , 18.50 , 47.75 , 16.19 , 0 , 0 , 73 , 27.14 , 100971.71 , 29.47
108013 , -2.84 , -5.17 , 11.75 , -2.16 , -1.91 , 2.53 , -0.68 , -3.26 , 9.22 , -0.14 , -0.10 , 0.72 , 0.67 , 25.94 , 46.62 , 2.19 , 0 , 0 , 89 , 27.14 , 100971.22 , 29.50
108061 , -3.43 , -5.15 , 13.71 , -2.14 , -2.11 , 4.48 , -1.29 , -3.04 , 9.23 , -0.16 , -0.07 , 0.72 , 0.68 , 27.88 , 110.19 , -0.56 , 0 , 0 , 131 , 27.15 , 100971.38 , 29.56
108115 , -3.80 , -4.78 , 14.04 , -1.72 , -1.92 , 4.89 , -2.08 , -2.86 , 9.14 , -0.18 , -0.03 , 0.71 , 0.68 , 15.94 , 63.25 , -1.69 , 0 , 0 , 29 , 27.14 , 100970.34 , 29.62
108162 , -2.00 , -4.78 , 8.84 , -0.11 , -1.88 , -0.32 , -1.89 , -2.90 , 9.17 , -0.17 , -0.04 , 0.71 , 0.68 , -15.88 , -64.31 , 17.50 , 11 , 0 , 0 , 27.15 , 100969.66 , 29.63
108211 , -0.87 , -3.80 , 6.52 , 0.53 , -0.80 , -2.70 , -1.41 , -3.00 , 9.22 , -0.16 , -0.06 , 0.72 , 0.67 , -11.38 , -49.25 , -16.69 , 7 , 0 , 0 , 27.15 , 100969.53 , 29.64
108266 , -1.02 , -2.97 , 6.23 , -0.02 , 0.33 , -2.91 , -1.13 , -3.14 , 9.21 , -0.16 , -0.08 , 0.71 , 0.68 , -16.94 , -12.75 , -43.38 , 0 , 20 , 0 , 27.14 , 100969.72 , 29.58
108312 , -1.33 , -2.53 , 6.25 , -0.40 , 0.78 , -2.92 , -0.92 , -3.32 , 9.17 , -0.16 , -0.09 , 0.70 , 0.69 , -17.12 , -12.00 , -38.06 , 0 , 26 , 0 , 27.14 , 100970.14 , 29.59
108361 , -1.04 , -2.11 , 6.11 , -0.21 , 1.37 , -2.99 , -0.76 , -3.43 , 9.15 , -0.16 , -0.10 , 0.69 , 0.70 , -8.12 , -4.88 , -33.12 , 0 , 39 , 0 , 27.15 , 100969.66 , 29.65
108415 , -0.67 , -1.84 , 6.28 , 0.02 , 1.63 , -2.85 , -0.70 , -3.48 , 9.13 , -0.16 , -0.10 , 0.68 , 0.71 , -1.75 , 8.62 , -19.00 , 3 , 38 , 0 , 27.14 , 100969.37 , 29.61
108463 , -0.66 , -2.18 , 7.60 , 0.15 , 1.34 , -1.50 , -0.81 , -3.53 , 9.10 , -0.16 , -0.10 , 0.67 , 0.71 , -10.38 , 21.25 , -5.19 , 7 , 21 , 0 , 27.14 , 100970.53 , 29.55
108513 , -0.64 , -2.83 , 9.41 , 0.39 , 0.73 , 0.34 , -1.04 , -3.57 , 9.07 , -0.17 , -0.09 , 0.67 , 0.71 , 1.00 , 36.88 , 9.75 , 0 , 9 , 46 , 27.15 , 100969.92 , 29.59
108567 , -1.61 , -3.40 , 11.16 , -0.42 , -0.12 , 2.34 , -1.40 , -3.53 , 9.03 , -0.18 , -0.07 , 0.67 , 0.71 , -1.12 , 39.62 , 20.56 , 0 , 0 , 72 , 27.14 , 100969.74 , 29.63
108614 , -1.68 , -4.45 , 11.40 , -0.10 , -0.96 , 2.37 , -1.58 , -3.49 , 9.02 , -0.19 , -0.07 , 0.68 , 0.70 , 5.69 , -14.88 , 39.00 , 0 , 0 , 46 , 27.14 , 100970.15 , 29.59
108664 , -2.08 , -4.83 , 11.05 , -0.59 , -1.55 , 1.93 , -1.49 , -3.27 , 9.12 , -0.17 , -0.07 , 0.70 , 0.69 , 33.94 , -22.00 , 29.88 , 0 , 0 , 87 , 27.14 , 100969.02 , 29.71
108718 , -3.31 , -5.08 , 13.17 , -2.07 , -2.23 , 4.31 , -1.59 , -2.97 , 9.20 , -0.17 , -0.05 , 0.71 , 0.69 , 29.44 , 28.31 , 22.19 , 0 , 0 , 107 , 27.14 , 100968.19 , 29.74
108764 , -3.48 , -3.64 , 12.71 , -1.69 , -0.85 , 3.48 , -1.78 , -2.79 , 9.22 , -0.17 , -0.04 , 0.71 , 0.69 , 19.44 , -0.81 , 0.62 , 0 , 0 , 34 , 27.14 , 100968.99 , 29.68
108814 , -2.65 , -3.27 , 10.34 , -1.11 , -0.62 , 1.02 , -1.53 , -2.64 , 9.31 , -0.15 , -0.04 , 0.71 , 0.68 , 11.00 , -43.44 , 12.94 , 0 , 0 , 17 , 27.14 , 100968.42 , 29.71
108869 , -2.59 , -3.27 , 9.89 , -1.41 , -0.51 , 0.11 , -1.20 , -2.66 , 9.36 , -0.14 , -0.06 , 0.71 , 0.68 , -8.38 , -44.75 , -9.88 , 0 , 4 , 0 , 27.14 , 100968.20 , 29.78
108915 , -1.84 , -2.35 , 7.59 , -1.14 , 0.32 , -1.81 , -0.69 , -2.67 , 9.40 , -0.12 , -0.07 , 0.71 , 0.69 , 3.38 , -69.19 , -20.56 , 0 , 23 , 0 , 27.14 , 100967.29 , 29.82
108965 , -1.03 , -1.38 , 5.41 , -1.01 , 1.31 , -4.01 , -0.01 , -2.70 , 9.42 , -0.10 , -0.10 , 0.71 , 0.69 , -7.00 , -77.75 , -30.44 , 0 , 39 , 0 , 27.14 , 100968.04 , 29.80
109019 , -0.37 , -0.92 , 5.06 , -0.88 , 1.94 , -4.23 , 0.59 , -2.76 , 9.38 , -0.08 , -0.12 , 0.70 , 0.70 , -5.44 , -59.62 , -26.69 , 0 , 61 , 0 , 27.14 , 100967.34 , 29.88
109066 , -0.23 , -0.50 , 6.12 , -1.17 , 2.24 , -3.24 , 0.94 , -2.75 , 9.36 , -0.07 , -0.13 , 0.69 , 0.70 , -5.88 , -21.19 , -28.31 , 0 , 50 , 0 , 27.14 , 100966.27 , 29.91
109116 , -0.67 , -1.30 , 7.78 , -1.69 , 1.58 , -1.52 , 1.01 , -2.89 , 9.31 , -0.07 , -0.14 , 0.69 , 0.71 , -28.06 , 14.56 , -19.75 , 0 , 26 , 13 , 27.14 , 100965.90 , 29.90
109170 , -1.13 , -2.19 , 10.13 , -1.86 , 0.64 , 1.15 , 0.57 , -3.14 , 9.26 , -0.10 , -0.13 , 0.68 , 0.72 , -37.19 , 85.81 , -18.25 , 0 , 7 , 14 , 27.14 , 100967.24 , 29.88
109217 , -0.92 , -3.05 , 9.43 , -1.16 , 0.20 , 0.19 , 0.24 , -3.26 , 9.24 , -0.11 , -0.12 , 0.67 , 0.72 , 9.75 , 23.38 , 5.44 , 0 , 0 , 0 , 27.14 , 100967.07 , 29.84
109267 , 0.12 , -3.77 , 8.68 , 0.01 , -0.57 , -0.58 , 0.11 , -3.19 , 9.26 , -0.12 , -0.12 , 0.68 , 0.72 , -4.62 , 1.06 , 25.44 , 8 , 0 , 0 , 27.14 , 100966.06 , 29.91
109322 , 0.64 , -5.42 , 8.37 , 0.86 , -2.25 , -0.69 , 0.12 , -3.38 , 9.20 , -0.12 , -0.13 , 0.68 , 0.71 , -25.19 , -10.31 , 3.00 , 19 , 0 , 0 , 27.14 , 100966.38 , 29.86
109368 , 0.74 , -5.14 , 9.03 , 0.59 , -1.67 , -0.13 , 0.15 , -3.46 , 9.17 , -0.13 , -0.13 , 0.67 , 0.72 , 2.88 , 21.69 , -58.69 , 0 , 0 , 19 , 27.14 , 100966.50 , 29.89
109417 , -0.47 , -4.38 , 10.04 , -0.01 , -1.27 , 1.00 , 0.26 , -3.39 , 9.19 , -0.12 , -0.13 , 0.64 , 0.74 , 9.69 , 12.88 , -109.75 , 11 , 0 , 44 , 27.14 , 100966.91 , 29.78
109471 , 0.89 , -4.74 , 10.80 , 0.33 , -1.18 , 1.37 , 0.57 , -3.27 , 9.22 , -0.11 , -0.13 , 0.61 , 0.77 , 7.75 , 6.88 , -116.69 , 3 , 8 , 25 , 27.14 , 100967.60 , 29.81
109518 , 0.83 , -2.52 , 10.30 , 0.08 , 0.41 , 0.97 , 0.74 , -2.94 , 9.32 , -0.10 , -0.12 , 0.58 , 0.80 , 55.12 , 22.75 , -130.62 , 0 , 26 , 11 , 27.14 , 100966.86 , 29.86
109569 , -0.09 , -1.49 , 9.69 , -0.96 , 0.98 , 0.25 , 0.87 , -2.48 , 9.44 , -0.08 , -0.11 , 0.55 , 0.82 , 30.12 , 6.88 , -74.25 , 0 , 3 , 0 , 27.14 , 100966.85 , 29.93
109618 , -1.06 , -2.84 , 8.62 , -2.07 , -0.48 , -1.07 , 0.91 , -2.56 , 9.41 , -0.09 , -0.11 , 0.54 , 0.83 , -35.00 , 2.31 , -30.56 , 0 , 0 , 0 , 27.14 , 100966.49 , 29.89
109668 , -1.16 , -3.31 , 6.76 , -2.17 , -0.59 , -2.59 , 1.02 , -2.72 , 9.36 , -0.09 , -0.12 , 0.52 , 0.84 , -4.69 , -1.00 , -30.06 , 0 , 0 , 0 , 27.14 , 100967.02 , 29.84
109723 , -1.00 , -3.17 , 6.35 , -1.87 , -0.59 , -2.93 , 0.81 , -2.57 , 9.42 , -0.09 , -0.10 , 0.51 , 0.85 , 20.44 , 63.88 , -18.25 , 0 , 0 , 0 , 27.14 , 100967.08 , 29.92
109770 , -2.07 , -2.86 , 8.21 , -2.12 , -0.32 , -1.25 , 0.04 , -2.53 , 9.47 , -0.11 , -0.07 , 0.50 , 0.86 , -4.94 , 119.06 , -37.06 , 0 , 0 , 0 , 27.14 , 100966.57 , 29.88
109819 , -1.34 , -3.85 , 9.78 , -0.47 , -1.16 , 0.45 , -0.76 , -2.59 , 9.42 , -0.14 , -0.03 , 0.48 , 0.86 , -5.38 , 99.25 , -16.12 , 0 , 0 , 14 , 27.14 , 100966.79 , 29.82
